"Date","Week day","ON","1W","1M","2M","3M","6M","12M"
"30.08.2023","Wednesday","-0.05200","","","","","",""
"29.08.2023","Tuesday","-0.05500","","","","","",""
"28.08.2023","Monday","-0.06000","","","","","",""
"25.08.2023","Friday","-0.06100","","","","","",""
"24.08.2023","Thursday","-0.06300","","","","","",""
"23.08.2023","Wednesday","-0.06400","","","","","",""
"22.08.2023","Tuesday","-0.06400","","","","","",""
"21.08.2023","Monday","-0.06500","","","","","",""
"18.08.2023","Friday","-0.06400","","","","","",""
"17.08.2023","Thursday","-0.06400","","","","","",""
"16.08.2023","Wednesday","-0.06000","","","","","",""
"15.08.2023","Tuesday","-0.02900","","","","","",""
"14.08.2023","Monday","-0.06800","","","","","",""
"10.08.2023","Thursday","-0.07200","","","","","",""
"09.08.2023","Wednesday","-0.07400","","","","","",""
"08.08.2023","Tuesday","-0.07300","","","","","",""
"07.08.2023","Monday","-0.07500","","","","","",""
"04.08.2023","Friday","-0.07200","","","","","",""
"03.08.2023","Thursday","-0.07000","","","","","",""
"02.08.2023","Wednesday","-0.07000","","","","","",""
"01.08.2023","Tuesday","-0.06300","","","","","",""
"31.07.2023","Monday","-0.06100","","","","","",""
"28.07.2023","Friday","-0.05900","","","","","",""
"27.07.2023","Thursday","-0.07100","","","","","",""
"26.07.2023","Wednesday","-0.07300","","","","","",""
"25.07.2023","Tuesday","-0.07400","","","","","",""
"24.07.2023","Monday","-0.07300","","","","","",""
"21.07.2023","Friday","-0.07000","","","","","",""
"20.07.2023","Thursday","-0.06100","","","","","",""
"19.07.2023","Wednesday","-0.05200","","","","","",""
"18.07.2023","Tuesday","-0.04800","","","","","",""
"14.07.2023","Friday","-0.02100","","","","","",""
"13.07.2023","Thursday","-0.00900","","","","","",""
"12.07.2023","Wednesday","-0.01900","","","","","",""
"11.07.2023","Tuesday","-0.02600","","","","","",""
"10.07.2023","Monday","-0.02100","","","","","",""
"07.07.2023","Friday","-0.01200","","","","","",""
"06.07.2023","Thursday","-0.01600","","","","","",""
"05.07.2023","Wednesday","-0.03200","","","","","",""
"04.07.2023","Tuesday","-0.06000","","","","","",""
"03.07.2023","Monday","-0.07100","","","","","",""
"30.06.2023","Friday","-0.07700","","","","","",""
"29.06.2023","Thursday","-0.07500","","","","","",""
"28.06.2023","Wednesday","-0.07600","","","","","",""
"27.06.2023","Tuesday","-0.07400","","","","","",""
"26.06.2023","Monday","-0.07500","","","","","",""
"23.06.2023","Friday","-0.07400","","","","","",""
"22.06.2023","Thursday","-0.07300","","","","","",""
"21.06.2023","Wednesday","-0.07200","","","","","",""
"20.06.2023","Tuesday","-0.06900","","","","","",""
"19.06.2023","Monday","-0.06400","","","","","",""
"16.06.2023","Friday","-0.06100","","","","","",""
"15.06.2023","Thursday","-0.07000","","","","","",""
"14.06.2023","Wednesday","-0.07800","","","","","",""
"13.06.2023","Tuesday","-0.07900","","","","","",""
"12.06.2023","Monday","-0.05800","","","","","",""
"09.06.2023","Friday","-0.02800","","","","","",""
"08.06.2023","Thursday","-0.03900","","","","","",""
"07.06.2023","Wednesday","-0.04700","","","","","",""
"06.06.2023","Tuesday","-0.05800","","","","","",""
"05.06.2023","Monday","-0.06800","","","","","",""
"02.06.2023","Friday","-0.07200","","","","","",""
"01.06.2023","Thursday","-0.07000","","","","","",""
"31.05.2023","Wednesday","-0.07100","","","","","",""
"30.05.2023","Tuesday","-0.06400","","","","","",""
"29.05.2023","Monday","-0.06200","","","","","",""
"26.05.2023","Friday","-0.06300","","","","","",""
"25.05.2023","Thursday","-0.05900","","","","","",""
"24.05.2023","Wednesday","-0.04700","","","","","",""
"23.05.2023","Tuesday","-0.03700","","","","","",""
"22.05.2023","Monday","-0.03400","","","","","",""
"19.05.2023","Friday","-0.03100","","","","","",""
"18.05.2023","Thursday","-0.03400","","","","","",""
"17.05.2023","Wednesday","-0.03300","","","","","",""
"16.05.2023","Tuesday","-0.03400","","","","","",""
"15.05.2023","Monday","-0.02300","","","","","",""
"12.05.2023","Friday","-0.03000","","","","","",""
"11.05.2023","Thursday","-0.04600","","","","","",""
"10.05.2023","Wednesday","-0.06100","","","","","",""
"09.05.2023","Tuesday","-0.07000","","","","","",""
"08.05.2023","Monday","-0.07300","","","","","",""
"02.05.2023","Tuesday","-0.07400","","","","","",""
"01.05.2023","Monday","-0.07300","","","","","",""
"28.04.2023","Friday","-0.07300","","","","","",""
"27.04.2023","Thursday","-0.04900","","","","","",""
"26.04.2023","Wednesday","-0.03100","","","","","",""
"25.04.2023","Tuesday","-0.01900","","","","","",""
"24.04.2023","Monday","-0.01300","","","","","",""
