"Date","Week day","ON","1W","1M","2M","3M","6M","12M"
"03.08.2023","Thursday","","","","","5.51510","",""
"02.08.2023","Wednesday","","","","","5.52150","",""
"01.08.2023","Tuesday","","","","","5.52140","",""
"31.07.2023","Monday","","","","","5.52110","",""
"28.07.2023","Friday","","","","","5.49890","",""
"27.07.2023","Thursday","","","","","5.50040","",""
"26.07.2023","Wednesday","","","","","5.50430","",""
"25.07.2023","Tuesday","","","","","5.50550","",""
"24.07.2023","Monday","","","","","5.48320","",""
"21.07.2023","Friday","","","","","5.49660","",""
"20.07.2023","Thursday","","","","","5.47500","",""
"19.07.2023","Wednesday","","","","","5.47210","",""
"18.07.2023","Tuesday","","","","","5.53130","",""
"17.07.2023","Monday","","","","","5.54020","",""
"14.07.2023","Friday","","","","","5.51960","",""
"13.07.2023","Thursday","","","","","5.49800","",""
"12.07.2023","Wednesday","","","","","5.50160","",""
"11.07.2023","Tuesday","","","","","5.49530","",""
"10.07.2023","Monday","","","","","5.49550","",""
"07.07.2023","Friday","","","","","5.48710","",""
"06.07.2023","Thursday","","","","","5.46090","",""
"05.07.2023","Wednesday","","","","","5.43500","",""
"04.07.2023","Tuesday","","","","","5.42980","",""
"03.07.2023","Monday","","","","","5.42540","",""
"30.06.2023","Friday","","","","","5.39010","",""
"29.06.2023","Thursday","","","","","5.38380","",""
"28.06.2023","Wednesday","","","","","5.37670","",""
"27.06.2023","Tuesday","","","","","5.36240","",""
"26.06.2023","Monday","","","","","5.35090","",""
"23.06.2023","Friday","","","","","5.33700","",""
"22.06.2023","Thursday","","","","","5.13770","",""
"21.06.2023","Wednesday","","","","","5.11260","",""
"20.06.2023","Tuesday","","","","","5.05580","",""
"19.06.2023","Monday","","","","","5.03110","",""
"16.06.2023","Friday","","","","","4.99540","",""
"15.06.2023","Thursday","","","","","5.00490","",""
"14.06.2023","Wednesday","","","","","4.98670","",""
"13.06.2023","Tuesday","","","","","5.01490","",""
"12.06.2023","Monday","","","","","4.96060","",""
"09.06.2023","Friday","","","","","4.93250","",""
"08.06.2023","Thursday","","","","","4.92310","",""
"07.06.2023","Wednesday","","","","","4.92340","",""
"06.06.2023","Tuesday","","","","","4.91600","",""
"05.06.2023","Monday","","","","","4.91130","",""
"02.06.2023","Friday","","","","","4.89270","",""
"01.06.2023","Thursday","","","","","4.87810","",""
"31.05.2023","Wednesday","","","","","4.88370","",""
"30.05.2023","Tuesday","","","","","4.89590","",""
"26.05.2023","Friday","","","","","4.89250","",""
"25.05.2023","Thursday","","","","","4.87140","",""
"24.05.2023","Wednesday","","","","","4.84140","",""
"23.05.2023","Tuesday","","","","","4.75170","",""
"22.05.2023","Monday","","","","","4.73220","",""
"19.05.2023","Friday","","","","","4.72660","",""
"18.05.2023","Thursday","","","","","4.70810","",""
"17.05.2023","Wednesday","","","","","4.69610","",""
"16.05.2023","Tuesday","","","","","4.69130","",""
"15.05.2023","Monday","","","","","4.70190","",""
"12.05.2023","Friday","","","","","4.68770","",""
"12.05.2023","Friday","","","","","4.68100","",""
"10.05.2023","Wednesday","","","","","4.67550","",""
"09.05.2023","Tuesday","","","","","4.66570","",""
"05.05.2023","Friday","","","","","4.63360","",""
"04.05.2023","Thursday","","","","","4.63370","",""
"03.05.2023","Wednesday","","","","","4.62320","",""
"02.05.2023","Tuesday","","","","","4.64380","",""
"28.04.2023","Friday","","","","","4.61990","",""
"27.04.2023","Thursday","","","","","4.60860","",""
"26.04.2023","Wednesday","","","","","4.59190","",""
"25.04.2023","Tuesday","","","","","4.60310","",""
"06.03.2023","Monday","","","4.04749","","4.31930","4.67780",""
"03.03.2023","Friday","","","4.04700","","4.30610","4.65830",""
"02.03.2023","Thursday","","","4.04350","","4.29460","4.65850",""
"01.03.2023","Wednesday","","","4.05730","","4.33360","4.71210",""
"28.02.2023","Tuesday","","","4.02750","","4.32470","4.70820",""
"27.02.2023","Monday","","","4.00430","","4.31300","4.70140",""
"24.02.2023","Friday","","","3.97260","","4.26060","4.62970",""
"23.02.2023","Thursday","","","3.96570","","4.26120","4.63050",""
"22.02.2023","Wednesday","","","3.96510","","4.25280","4.62500",""
"21.02.2023","Tuesday","","","3.96560","","4.23930","4.57110",""
"20.02.2023","Monday","","","3.96500","","4.21790","4.53540",""
